;Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location;Address
599;151380054;05/18/2015;10:44 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.0793369686364, -87.90940961036385];3337 N PALMER ST
600;151380129;05/18/2015;06:35 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.08965753952926, -87.94297311226845];2431 W CAPITOL DR
601;151370138;05/17/2015;07:48 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.06039820905253, -87.91566020905252];400 W NORTH AV
602;151370140;05/17/2015;07:55 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.067550232661276, -87.90611890472643];430 E CENTER ST
603;151370150;05/17/2015;08:32 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.06755654674262, -87.91921327990651];627 W CENTER ST #1
604;151350161;05/15/2015;11:32 PM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.04990466980809, -87.91441771623467];300 W CHERRY ST
605;151340059;05/14/2015;11:41 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.07478651875454, -87.90468283236193];510 E BURLEIGH ST
606;151340097;05/14/2015;04:01 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.083739173466455, -87.91220054428977];3633 N 2ND ST
607;151340101;05/14/2015;04:19 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.09352934615349, -87.92106001312864];4155 N PORT WASHINGTON AV
608;151340111;05/14/2015;05:32 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.09352934615349, -87.92106001312864];4155 N PORT WASHINGTON AV
609;151340127;05/14/2015;01:28 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.054229946621774, -87.91431311724382];1827 N MARTIN L KING JR DR #101
610;151340156;05/14/2015;10:08 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.08916851889972, -87.9060000693923];401 E CAPITOL DR
611;151330085;05/13/2015;03:02 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.072173167638056, -87.90771758872378];2947 N RICHARDS ST
612;151330156;05/13/2015;07:40 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.089198520630475, -87.90848322202673];225 E CAPITOL DR
613;151320111;05/12/2015;03:50 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08142452844942, -87.91250061368208];3453 N 2ND ST
614;151320119;05/12/2015;04:37 PM;5.0;THEFT FROM BUILDING;;;[43.09352934615349, -87.92106001312864];4155 N PORT WASHINGTON AV
615;151310041;05/11/2015;08:56 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.0843770313636, -87.9173486281088];3725 N PORT WASHINGTON AV
616;151310099;05/11/2015;01:12 PM;5.0;THEFT FROM BUILDING;;;[43.07841053318128, -87.90415183236193];528 E CONCORDIA AV
617;151310108;05/11/2015;04:39 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08516922009349, -87.93954241185313];3724 N 22ND ST
618;151310115;05/11/2015;05:29 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.09352934615349, -87.92106001312864];4155 N PORT WASHINGTON AV
619;151300009;05/10/2015;01:23 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.07135383236195, -87.91695814311245];2901 N 5TH ST
620;151300040;05/10/2015;10:19 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.07951713627446, -87.90626636410092];3354 N BUFFUM ST
621;151300108;05/10/2015;06:44 PM;5.0;THEFT FROM BUILDING;;;[43.09352934615349, -87.92106001312864];4155 N PORT WASHINGTON AV
622;151290048;05/09/2015;09:22 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.05611636081136, -87.91271860315051];1945 N 2ND ST
623;151290074;05/09/2015;12:29 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.08218916180968, -87.92473643738836];3520 N 11TH ST
624;151270070;05/07/2015;01:00 PM;5.0;THEFT FROM BUILDING;;;[43.104206460470756, -87.91603188481736];500 W HAMPTON AV
625;151270127;05/07/2015;07:57 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.07292653952927, -87.9087107514571];223 E CHAMBERS ST #A
626;151270129;05/07/2015;06:49 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.068747591124826, -87.91842417585502];2765 N 6TH ST
627;151270165;05/07/2015;10:50 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.075035408803785, -87.91255158661355];3114 N 2ND ST
628;151270166;05/07/2015;10:50 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08308899417162, -87.91301242296163];3600 N 2ND LA
629;151270172;05/07/2015;11:20 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.07019846878062, -87.9300197423974];2836 N TEUTONIA AV
630;151260004;05/06/2015;12:46 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.0577245434244, -87.91335016763806];217 W LLOYD ST
631;151250032;05/05/2015;07:24 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.08052583819031, -87.918521592042];3417 N 6TH ST
632;151250059;05/05/2015;10:32 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.07481351601326, -87.91144102553523];110 W BURLEIGH ST
633;151250111;05/05/2015;03:54 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.082837696087495, -87.9284901503258];3553 N 14TH ST
634;151240047;05/04/2015;09:47 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.062972570899284, -87.919886189262];2446 N 7TH ST
635;151240094;05/04/2015;01:50 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.071067186682335, -87.92782344208432];1315 W LOCUST ST
636;151240165;05/04/2015;07:43 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.07481152654482, -87.91211092339432];128 W BURLEIGH ST
637;151230097;05/03/2015;02:59 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.081812639188655, -87.94096337520942];3426 N 23RD ST
638;151230099;05/03/2015;01:31 PM;5.0;THEFT FROM BUILDING;;;[43.079544754371284, -87.91383161757723];3333 N 3RD ST
639;151230126;05/03/2015;07:14 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.080686664723885, -87.91975589021305];3422 N 7TH ST
640;151220094;05/02/2015;02:02 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.05382148845882, -87.911784];113 W VINE ST
641;151220117;05/02/2015;05:48 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.07473553952925, -87.90902094754458];211 E BURLEIGH ST
642;151220124;05/02/2015;06:47 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.07680754954123, -87.90391242959808];3210 N BOOTH ST
643;151210073;05/01/2015;02:00 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.05392833665388, -87.91298496873782];208 W VINE ST
644;151500086;05/30/2015;02:24 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.07081341326679, -87.94478385356932];2850 N 25TH ST
645;151500113;05/30/2015;05:28 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08444391111726, -87.97963778114425];3701 N 53RD ST
646;151490064;05/29/2015;10:57 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.09773224562872, -87.9817858607827];4420 N 55TH ST
647;151490096;05/29/2015;02:28 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.073711664723874, -87.9632323607827];3014 N 40TH ST
648;151470032;05/27/2015;07:20 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08525945045878, -87.98215955539827];3737 N 55TH ST
649;151460096;05/26/2015;12:33 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08865216763806, -87.94578012479059];3927 N 26TH ST
650;151460135;05/26/2015;04:46 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.0953057291204, -87.96683303763785];4300 N SHERMAN BL
651;151460155;05/26/2015;06:38 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.067956493219334, -87.94633147446477];2600 W CENTER ST
652;151450038;05/25/2015;08:06 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.08078650291421, -87.94846160646873];3377 N 28TH ST
653;151450141;05/25/2015;07:52 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08575374854291, -87.9684354190665];3768 N 44TH ST
654;151440008;05/24/2015;12:27 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.07616916763806, -87.96987758425172];3147 N 45TH ST
655;151430090;05/23/2015;04:46 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08550807825044, -87.97250155011815];4709 W MEDFORD AV
656;151420014;05/22/2015;02:53 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08056028286636, -87.96083068207301];3375 N 38TH ST
657;151420051;05/22/2015;10:35 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08091149708582, -87.94837342296164];3384 N 28TH ST
658;151420059;05/22/2015;11:39 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.1016842514571, -87.9592186392173];4643 N 37TH ST
659;151420098;05/22/2015;02:16 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.08085766472388, -87.9697134190665];3380 N 45TH ST
660;151410043;05/21/2015;08:15 AM;7.0;THEFT FROM BUILDING;;;[43.07342366472389, -87.96205435688755];3004 N 39TH ST
661;151400130;05/20/2015;09:00 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.085925220093486, -87.9457463974264];3754 N 26TH ST
662;151380057;05/18/2015;11:05 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.07690738773155, -87.97477537910454];3176 N 49TH ST
663;151380073;05/18/2015;12:56 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.070215391628736, -87.96728509260643];2826 N SHERMAN BL
664;151380118;05/18/2015;05:18 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08974154674263, -87.95138374854291];3023 W CAPITOL DR
665;151370022;05/17/2015;02:50 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.1026340451931, -87.95906848063153];4700 N HOPKINS ST
666;151370055;05/17/2015;08:39 AM;5.0;THEFT FROM BUILDING;;;[43.07317241909516, -87.94980810257358];2979 N 29TH ST
667;151370092;05/17/2015;02:58 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.08089787786381, -87.96491995617157];4137 W FOND DU LAC AV
668;151360050;05/16/2015;08:36 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.07612388481738, -87.95608441185313];3140 N 34TH ST
669;151360062;05/16/2015;08:25 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.10658933527614, -87.98260115753918];4885 N 56TH ST
670;151350035;05/15/2015;07:23 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.09983888223652, -87.95926658616688];4551 N 37TH ST #A
671;151340090;05/14/2015;03:25 PM;7.0;THEFT FROM BUILDING;;;[43.09903819900168, -87.98302160646872];4485 N 56TH ST
672;151330092;05/13/2015;04:30 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08971412567936, -87.96111825932012];3827 W CAPITOL DR
673;151320026;05/12/2015;06:56 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.076620005828374, -87.95614955539827];3161 N 34TH ST
674;151320045;05/12/2015;09:52 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.070110994171614, -87.9711129190665];2814 N 46TH ST
675;151320108;05/12/2015;03:30 PM;7.0;THEFT FROM BUILDING;;;[43.105265245628715, -87.98504334246083];4820 N 58TH ST
676;151310034;05/11/2015;08:05 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.078471004492144, -87.94715724842237];3270 N 27TH ST
677;151310050;05/11/2015;10:22 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.099505884817376, -87.96675640348595];4500 N SHERMAN BL
678;151300042;05/10/2015;10:39 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08040507427394, -87.9608313749685];3367 N 38TH ST
679;151300080;05/10/2015;03:43 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08365374385686, -87.97004681675618];4500 W MEDFORD AV
680;151290114;05/09/2015;06:52 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.070894863725556, -87.94362912479058];2855 N 24TH PL
681;151270075;05/07/2015;01:34 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.093780925699555, -87.96718140974393];4219 N SHERMAN BL
682;151260066;05/06/2015;01:12 PM;7.0;THEFT FROM BUILDING;;;[43.0936549103526, -87.966893930175];4202 N SHERMAN BL
683;151260071;05/06/2015;01:52 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.09659050346245, -87.96130236663973];3827 W CONGRESS ST
684;151250057;05/05/2015;10:26 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.09815667055227, -87.98546010978694];4441 N 58TH ST
685;151250081;05/05/2015;12:48 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.0825456436034, -87.97440033276597];4825 W ROOSEVELT DR
686;151250118;05/05/2015;04:14 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.07719650874259, -87.97605102264968];3201 N 50TH ST
687;151250162;05/05/2015;08:58 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.076125005828374, -87.94355007372015];3141 N 24TH PL
688;151240193;05/04/2015;10:43 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.09505353675929, -87.96032840339903];4284 N SERCOMBE RD
689;151240205;05/04/2015;11:59 PM;5.0;THEFT FROM BUILDING;;;[43.074621387731554, -87.94721588631792];3056 N 27TH ST
690;151230091;05/03/2015;02:24 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.07776300582839, -87.9674606281088];3239 N SHERMAN BL
691;151230112;05/03/2015;05:00 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.074458245628705, -87.9385644190665];3054 N 21ST ST
692;151210025;05/01/2015;08:25 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.093507514859425, -87.95791366763807];3530 W HOPE AV
693;151510037;05/31/2015;09:17 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.021492826533546, -87.9476734773503];926 S LAYTON BL
694;151510040;05/31/2015;09:37 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.00186466472388, -87.95169593738835];2354 S 30TH ST
695;151490157;05/29/2015;07:56 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.013052000000016, -87.94913394460173];1646 S 28TH ST
696;151480035;05/28/2015;08:20 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01235751399403, -87.93910294463038];2029 W MITCHELL ST
697;151470018;05/27/2015;03:05 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.0191061566258, -87.94512161322778];2504 W SCOTT ST
698;151470114;05/27/2015;04:51 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.99858434772753, -87.95048005437796];2542 S 29TH ST
699;151470115;05/27/2015;02:29 PM;2.0;THEFT FROM BUILDING;;;[43.023672000000005, -87.94077543349322];716 S 22ND ST #LWR
700;151460107;05/26/2015;01:37 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.02149855006085, -87.95941977976229];3615 W NATIONAL AV
701;151450101;05/25/2015;03:21 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.023802468837964, -87.95315279254422];3118 W PIERCE ST
702;151440051;05/24/2015;09:56 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.01053555121468, -87.93982160756524];1827 S MUSKEGO AV
703;151440106;05/24/2015;04:37 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.007200994171626, -87.95533247735031];2056 S 33RD ST
704;151430034;05/23/2015;07:28 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.0191061566258, -87.94524525473271];2514 W SCOTT ST
705;151430078;05/23/2015;02:24 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.01025353014172, -87.9531088567651];3123 W BURNHAM ST #1
706;151420122;05/22/2015;05:53 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.00973924562871, -87.95275441185314];1922 S 31ST ST
707;151420148;05/22/2015;12:28 AM;2.0;THEFT FROM BUILDING;;;[43.01578816763808, -87.94083637910455];1506 S 22ND ST
708;151400067;05/20/2015;02:02 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.02219754284749, -87.94707098834324];2625 W NATIONAL AV
709;151390017;05/19/2015;05:13 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00493062486018, -87.94505935376007];2498 W GRANT ST
710;151370057;05/17/2015;10:45 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.00839548124545, -87.95948302553522];3615 W ROGERS ST
711;151370074;05/17/2015;12:27 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.00383516180969, -87.95287247013695];2246 S 31ST ST
712;151370090;05/17/2015;07:22 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.03135846840618, -87.93513344445749];1721 W CANAL ST
713;151350081;05/15/2015;01:36 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.03483242071005, -87.93847839995523];2014 W ST PAUL AV
714;151340044;05/14/2015;09:28 AM;2.0;THEFT FROM BUILDING;;;[43.02152949708582, -87.94354442627986];908 S 24TH ST
715;151340048;05/14/2015;09:15 AM;6.0;THEFT FROM BUILDING;;;[42.990717182930176, -87.96545564859412];4040 W FOREST HOME AV
716;151320021;05/12/2015;06:18 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.0181324851406, -87.96121317915059];3735 W DOROTHY PL
717;151320038;05/12/2015;09:19 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.017876, -87.94769440074464];1308 S LAYTON BL
718;151320044;05/12/2015;09:29 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.98775160644007, -87.94940641185313];3130 S 28TH ST
719;151310023;05/11/2015;03:10 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01599746047075, -87.96119047446477];3730 W ORCHARD ST
720;151310060;05/11/2015;11:14 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00404653188766, -87.94920723779761];2248 S 28TH ST
721;151310100;05/11/2015;03:50 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.02219754284749, -87.94707098834324];2625 W NATIONAL AV
722;151300076;05/10/2015;02:38 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.00490800582838, -87.95421105150314];2179 S 32ND ST #1
723;151280082;05/08/2015;11:57 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.034726517312265, -87.9377737598243];2015 W ST PAUL AV
724;151270034;05/07/2015;09:00 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.00322245561914, -87.94537710904723];2510 W LINCOLN AV
725;151270107;05/07/2015;05:15 PM;2.0;THEFT FROM BUILDING;;;[43.02237642772215, -87.94551220191586];2520 W NATIONAL AV
726;151270121;05/07/2015;06:17 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.0054491798431, -87.94281927058702];2160 S MUSKEGO AV
727;151240033;05/04/2015;08:27 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01412850288553, -87.94409399999999];2415 W LAPHAM ST
728;151220114;05/02/2015;05:29 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01132453318129, -87.94479116472387];2438 W MAPLE ST
729;151510080;05/31/2015;03:13 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.11366283236194, -87.97252388631792];5278 N 48TH ST
730;151490149;05/29/2015;06:53 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.182865859115374, -88.00258459936167];9036 N 75TH ST
731;151480063;05/28/2015;12:20 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.12215797307979, -87.98838158151041];5749 N 62ND ST
732;151480132;05/28/2015;05:12 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.180539694702496, -88.01568161036386];8945 N 85TH ST #105
733;151460066;05/26/2015;06:51 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.179502169957516, -88.03081495396273];8903 N MICHELE ST #2
734;151430077;05/23/2015;02:22 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.17796456809699, -88.01780213512926];8606 W BROWN DEER RD
735;151430118;05/23/2015;06:59 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.17766750288554, -88.01679141618096];8531 W BROWN DEER RD
736;151420094;05/22/2015;02:29 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.114419335276125, -87.9676333607827];5324 N 44TH ST
737;151400019;05/20/2015;07:08 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.122229973079804, -87.988378636476];5739 N 62ND ST
738;151400034;05/20/2015;10:02 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.12428254954125, -87.99094392238472];5854 N 64TH ST
739;151400093;05/20/2015;11:02 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.18199939217495, -88.01562010315051];9051 N 85TH ST #210
740;151410005;05/20/2015;11:27 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.18271064363204, -88.0155886031505];9075 N 85TH ST #203
741;151390089;05/19/2015;12:58 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.14188953171602, -87.97804582001416];6850 N 53RD ST
742;151380046;05/18/2015;09:44 AM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.159004765596755, -88.04347615718686];10572 W FOUNTAIN AV
743;151380075;05/18/2015;11:53 AM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.14326331504366, -88.01322836138527];8202 W DENVER AV
744;151380150;05/18/2015;06:17 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.178016031295606, -88.01063099094726];8110 W BROWN DEER RD
745;151360097;05/16/2015;01:21 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.12220441909517, -87.98732916475252];5745 N 61ST ST
746;151350061;05/15/2015;12:12 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.16495902694887, -88.03264866126142];9754 W TOWER AV
747;151350074;05/15/2015;12:59 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.16358451399404, -88.03689283236193];10125 W TERRA AV
748;151350104;05/15/2015;05:30 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.15441060342088, -88.02873145510482];7501 N GRANVILLE RD
749;151330069;05/13/2015;12:51 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.125695549541234, -87.98942292238472];5942 N 63RD ST
750;151320048;05/12/2015;10:26 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.12357171717929, -87.98826637910454];5822 N 62ND ST
751;151320097;05/12/2015;02:32 PM;4.0;THEFT FROM BUILDING;;;[43.13428830314553, -88.00597980314554];7600 W MILL RD
752;151310042;05/11/2015;09:01 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.12436542492355, -87.98726008814687];5863 N 61ST ST
753;151310073;05/11/2015;12:27 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.18203600000001, -88.00452870197317];9001 N 76TH ST
754;151310088;05/11/2015;02:11 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.17723051125086, -88.05739109022433];11800 W BROWN DEER RD
755;151310139;05/11/2015;07:53 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.17854307799067, -88.02837334303776];8884 N 95TH ST
756;151300087;05/10/2015;04:38 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.124166440186976, -87.98719241517136];5858 N 61ST ST
757;151270052;05/07/2015;11:38 AM;4.0;THEFT FROM BUILDING;;;[43.177628641297225, -88.01567364129723];8501 W BROWN DEER RD
758;151270064;05/07/2015;12:32 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.115903964869716, -87.98868122740657];5417 N 62ND ST
759;151260136;05/06/2015;07:49 PM;4.0;THEFT FROM BUILDING;;;[43.161181143101025, -87.98486254794103];7878 N 60TH ST
760;151240148;05/04/2015;06:30 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.160519234491545, -87.98498067210919];7869 N 60TH ST #H
761;151240195;05/04/2015;09:50 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.111985529863055, -87.97477041618096];4928 W VILLARD AV
762;151220074;05/02/2015;09:22 AM;4.0;THEFT FROM BUILDING;;;[43.153349207600016, -88.02264721236054];7453 N 89TH ST
763;151210071;05/01/2015;02:58 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.11637233527614, -87.97875162479058];5431 N 53RD ST
764;151210083;05/01/2015;04:36 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.184930929575295, -88.01484510443338];9163 N JADAM LA
765;151210112;05/01/2015;06:54 PM;4.0;THEFT FROM BUILDING;;;[43.15720249884523, -87.9920935881182];6600 W CALUMET RD
